year,age_groups,weight,waist,sight_left,sight_right,los_left,los_right,hearing_left,hearing_right,wow_ratio
2015.0,55 - 59,65.87948366037315,81.78109351237063,0.902805103911696,0.9319754070996699,0.003607329648725843,0.003440409510738529,1.0305556585926778,1.02802403649987,1.2563658013922558
2016.0,55 - 59,61.989801468588524,81.71204786510742,0.906289599752743,0.9316245127368326,0.0027468044601577373,0.003055026742815701,1.0313480192185658,1.0300335418366422,1.3379566888361918
2017.0,55 - 59,61.9839447492093,81.7522497006951,0.9101268885423948,0.9368323713882386,0.0029662455550989045,0.0029841145042260064,1.0303057377195648,1.0293944213140824,1.3382614112513933
2018.0,55 - 59,62.094484158344706,81.72894155470938,0.9114563911332091,0.938160068970472,0.002972555499676701,0.0031342050434657663,1.0303901142323442,1.029384294848768,1.335962860104808
2019.0,55 - 59,62.2701007099224,81.78473812506677,0.910727988003194,0.9346308112150259,0.0026707067175557693,0.002796958307840224,1.02987306859346,1.029164117355709,1.3333174311548528
2020.0,55 - 59,62.63986183610502,82.02151242892903,0.9174000155617802,0.940030659965459,0.0024256301787204315,0.002483845303009722,1.0273805134573963,1.0269244949837968,1.329956718350391
2021.0,55 - 59,62.68218091952839,81.74672089790454,0.9175525875771525,0.9399907326365649,0.002358029140709468,0.0026154559027956547,1.0265252535653606,1.0253719816712146,1.3247761214154412
2022.0,55 - 59,62.91322292623742,81.70605718078211,0.9161048221951954,0.9367703331916085,0.002385125115367465,0.0022814240233949663,1.024691229998652,1.0241105038836058,1.3195742225717368
2013.0,60 - 64,60.14426042803588,82.34987899207516,0.7977949335974323,0.8475584871636691,0.005753808190575618,0.005563991837896835,1.0443695724386657,1.0420917762065203,1.3873937571402122
2014.0,60 - 64,64.44752119989748,82.439130386334,0.8085632016492258,0.8557883241773548,0.005426728028437392,0.005125862203452157,1.044182703558017,1.041419195239634,1.2938217398482896
2015.0,60 - 64,64.86875697245344,82.63824766154639,0.8208743829090047,0.8652417832317858,0.004827083154552476,0.0048378100060070366,1.0437977344889728,1.0413091049515146,1.2887010856560384
2016.0,60 - 64,61.1155910008369,82.78665878993748,0.8253913937871491,0.8624211096342245,0.004450351991335598,0.004135282823807414,1.0464431644759513,1.0448776645497957,1.3741909811228885
2017.0,60 - 64,61.09724693323345,82.66638730218185,0.8327310011381915,0.8698838842588257,0.004504167056840528,0.0041015076318007306,1.0462683771888754,1.044648375316041,1.3721613859143396
